,lenght,time_enc,time_dec
101851,28,996589.6606445312,993967.0562744141
101854,27,997543.3349609375,997543.3349609375
101861,27,997066.4978027344,998258.5906982422
101864,28,996828.0792236328,996112.8234863281
101874,79,997066.4978027344,997543.3349609375
101878,18,997066.4978027344,997304.9163818359
101887,84,996828.0792236328,997543.3349609375
101898,56,996828.0792236328,996828.0792236328
101899,56,997304.9163818359,999450.68359375
101905,56,997304.9163818359,993013.3819580078
101915,99,997066.4978027344,998020.1721191406
101916,43,997066.4978027344,996828.0792236328
101919,70,997304.9163818359,998020.1721191406
101920,70,997304.9163818359,996112.8234863281
101921,70,997781.7535400391,997066.4978027344
101926,70,997304.9163818359,997304.9163818359
101929,26,997066.4978027344,997304.9163818359
101940,40,997543.3349609375,997543.3349609375
101947,12,997304.9163818359,997066.4978027344
101948,12,997543.3349609375,997781.7535400391
101951,12,997543.3349609375,997304.9163818359
101957,84,988483.4289550781,996828.0792236328
101958,84,997543.3349609375,996828.0792236328
101961,95,997781.7535400391,997304.9163818359
101962,4,997781.7535400391,996828.0792236328
101965,4,997304.9163818359,998020.1721191406
101969,4,997304.9163818359,997066.4978027344
101972,4,997304.9163818359,997304.9163818359
101973,29,997781.7535400391,997781.7535400391
101977,87,998258.5906982422,997543.3349609375
101985,87,997066.4978027344,996828.0792236328
101986,77,998258.5906982422,998020.1721191406
101989,77,997304.9163818359,997543.3349609375
101990,77,997781.7535400391,998735.4278564453
101992,77,997304.9163818359,997304.9163818359
101996,77,997543.3349609375,997543.3349609375
101997,77,997304.9163818359,997066.4978027344
102003,77,996351.2420654297,997066.4978027344
102004,77,998020.1721191406,997543.3349609375
102009,77,997066.4978027344,996828.0792236328
102010,77,997781.7535400391,996112.8234863281
102019,77,997304.9163818359,997066.4978027344
102025,93,997304.9163818359,997066.4978027344
102030,44,996828.0792236328,997543.3349609375
102031,44,997304.9163818359,994920.7305908203
102041,7,997543.3349609375,997066.4978027344
102045,7,997066.4978027344,998020.1721191406
102048,85,997543.3349609375,997781.7535400391
102055,11,997304.9163818359,998973.8464355469
102056,11,997304.9163818359,995874.4049072266
102062,11,997304.9163818359,997543.3349609375
102066,11,997304.9163818359,991821.2890625
102074,68,997066.4978027344,990629.1961669922
102076,68,997066.4978027344,968694.6868896484
102079,99,996828.0792236328,997304.9163818359
102080,99,998020.1721191406,996589.6606445312
102081,99,997304.9163818359,999212.2650146484
102083,66,997304.9163818359,984430.3131103516
102084,35,996828.0792236328,998020.1721191406
102095,86,997781.7535400391,998020.1721191406
102096,86,997066.4978027344,998020.1721191406
102099,41,997304.9163818359,996589.6606445312
102100,41,997781.7535400391,997543.3349609375
102104,41,997066.4978027344,997543.3349609375
102108,80,997781.7535400391,997781.7535400391
102118,62,997543.3349609375,996828.0792236328
102119,62,997543.3349609375,997543.3349609375
102122,53,997781.7535400391,997304.9163818359
102130,9,997066.4978027344,997066.4978027344
102136,9,998020.1721191406,998020.1721191406
102137,9,997304.9163818359,996828.0792236328
102141,64,997304.9163818359,997304.9163818359
102142,64,997543.3349609375,997066.4978027344
102146,64,995874.4049072266,996828.0792236328
102147,64,997304.9163818359,997543.3349609375
102150,64,997066.4978027344,997066.4978027344
102151,81,997543.3349609375,997304.9163818359
102164,77,998020.1721191406,997543.3349609375
102167,77,996828.0792236328,997304.9163818359
102172,87,997304.9163818359,998258.5906982422
102176,33,997781.7535400391,996828.0792236328
102180,33,996828.0792236328,997304.9163818359
102181,33,997781.7535400391,997066.4978027344
102182,33,997066.4978027344,997781.7535400391
102183,33,997304.9163818359,997781.7535400391
102192,6,997781.7535400391,997304.9163818359
102201,77,996828.0792236328,998020.1721191406
102202,77,996828.0792236328,999927.5207519531
102205,77,996828.0792236328,997066.4978027344
102206,89,998258.5906982422,997066.4978027344
102211,61,992774.9633789062,997543.3349609375
102215,87,998497.0092773438,997304.9163818359
102220,87,997781.7535400391,997304.9163818359
102221,87,996828.0792236328,998735.4278564453
102224,89,997304.9163818359,997066.4978027344
102225,89,998258.5906982422,997304.9163818359
102226,82,997543.3349609375,998020.1721191406
102238,63,997781.7535400391,997543.3349609375
102239,63,997304.9163818359,998020.1721191406
102240,63,997066.4978027344,996351.2420654297
102241,63,997304.9163818359,997304.9163818359
102243,99,997304.9163818359,997543.3349609375
102244,99,997304.9163818359,999689.1021728516
102252,99,996828.0792236328,997066.4978027344
102258,12,997543.3349609375,997304.9163818359
102262,12,998258.5906982422,997781.7535400391
102263,12,996351.2420654297,997066.4978027344
102275,99,997304.9163818359,997066.4978027344
102280,99,997066.4978027344,996828.0792236328
102290,37,997781.7535400391,997781.7535400391
102292,29,997304.9163818359,999927.5207519531
102293,62,997781.7535400391,994682.3120117188
102294,62,997066.4978027344,997781.7535400391
102303,78,997066.4978027344,997066.4978027344
102307,73,997304.9163818359,997304.9163818359
102310,73,997304.9163818359,999212.2650146484
102320,16,997304.9163818359,997543.3349609375
102321,12,997304.9163818359,997066.4978027344
102326,34,997543.3349609375,997781.7535400391
102327,34,997304.9163818359,997781.7535400391
102328,34,997543.3349609375,995874.4049072266
102332,34,997304.9163818359,996828.0792236328
102333,34,997304.9163818359,997304.9163818359
102338,34,996589.6606445312,998020.1721191406
102344,59,997066.4978027344,997543.3349609375
102347,59,997304.9163818359,997543.3349609375
102348,20,997543.3349609375,996589.6606445312
102362,32,997304.9163818359,998497.0092773438
102377,20,997304.9163818359,997304.9163818359
102380,14,995874.4049072266,997543.3349609375
102384,47,997066.4978027344,996589.6606445312
102394,38,997304.9163818359,997543.3349609375
102404,63,997304.9163818359,999450.68359375
102410,11,997304.9163818359,997304.9163818359
102415,73,997304.9163818359,997066.4978027344
102426,89,997066.4978027344,996589.6606445312
102429,89,997304.9163818359,994443.8934326172
102430,89,998258.5906982422,998020.1721191406
102435,10,997304.9163818359,998020.1721191406
102441,47,998020.1721191406,998735.4278564453
102444,19,997781.7535400391,996589.6606445312
102445,19,996589.6606445312,997543.3349609375
102448,19,997066.4978027344,996351.2420654297
102449,54,997304.9163818359,997066.4978027344
102452,12,997304.9163818359,996589.6606445312
102453,12,997304.9163818359,998258.5906982422
102456,12,997781.7535400391,996589.6606445312
102457,12,997304.9163818359,997066.4978027344
102458,12,996589.6606445312,997543.3349609375
102463,66,998973.8464355469,997066.4978027344
102468,3,998258.5906982422,997543.3349609375
102472,18,981569.2901611328,998497.0092773438
102477,45,997304.9163818359,997543.3349609375
102480,45,991582.8704833984,997304.9163818359
102483,45,997543.3349609375,997066.4978027344
102487,48,997304.9163818359,997304.9163818359
102497,48,996828.0792236328,996828.0792236328
102507,11,997543.3349609375,998497.0092773438
102508,11,996589.6606445312,998020.1721191406
102514,57,997066.4978027344,998020.1721191406
102521,59,997543.3349609375,997781.7535400391
102522,77,997066.4978027344,996828.0792236328
102523,77,997066.4978027344,997543.3349609375
102529,77,997066.4978027344,995397.5677490234
102530,77,997066.4978027344,997066.4978027344
102536,21,997304.9163818359,997543.3349609375
102540,82,997066.4978027344,998258.5906982422
102547,82,997543.3349609375,996351.2420654297
102548,82,997781.7535400391,996351.2420654297
102555,20,997543.3349609375,997304.9163818359
102556,20,997066.4978027344,998258.5906982422
102561,93,997304.9163818359,997543.3349609375
102562,93,997066.4978027344,997304.9163818359
102565,93,997543.3349609375,995159.1491699219
102566,93,997781.7535400391,998258.5906982422
102570,93,997066.4978027344,997781.7535400391
102571,20,998258.5906982422,997066.4978027344
102572,20,996828.0792236328,998020.1721191406
102577,20,997781.7535400391,997304.9163818359
102578,20,996828.0792236328,998497.0092773438
102582,28,997781.7535400391,999212.2650146484
102586,28,998020.1721191406,997543.3349609375
102587,28,996828.0792236328,997304.9163818359
102593,28,996589.6606445312,997543.3349609375
102594,28,996589.6606445312,997543.3349609375
102598,28,997304.9163818359,998973.8464355469
102601,92,997066.4978027344,997066.4978027344
102602,92,997304.9163818359,997543.3349609375
102607,89,997304.9163818359,998020.1721191406
102615,89,997781.7535400391,998497.0092773438
102616,89,997304.9163818359,995874.4049072266
102621,93,997066.4978027344,999927.5207519531
102622,93,998020.1721191406,997543.3349609375
102623,93,997781.7535400391,996589.6606445312
102627,80,997543.3349609375,999450.68359375
102628,80,996589.6606445312,996828.0792236328
102629,80,998258.5906982422,996112.8234863281
102632,6,997543.3349609375,996828.0792236328
102636,35,997066.4978027344,997304.9163818359
102640,54,997066.4978027344,997543.3349609375
102649,47,996828.0792236328,997304.9163818359
102652,47,997304.9163818359,997066.4978027344
102653,61,997543.3349609375,996828.0792236328
102660,78,997304.9163818359,997781.7535400391
102669,78,997066.4978027344,997781.7535400391
102670,78,997543.3349609375,998020.1721191406
102673,40,997304.9163818359,997543.3349609375
102679,88,996828.0792236328,995397.5677490234
102680,88,997304.9163818359,997543.3349609375
102687,10,997543.3349609375,998973.8464355469
102690,10,997304.9163818359,997066.4978027344
102694,10,997543.3349609375,998973.8464355469
102699,10,997304.9163818359,997543.3349609375
102703,91,997066.4978027344,997304.9163818359
102706,52,996828.0792236328,996351.2420654297
102717,85,997304.9163818359,996828.0792236328
102723,88,996589.6606445312,997781.7535400391
102726,88,997543.3349609375,997304.9163818359
102730,88,997304.9163818359,997304.9163818359
102734,37,997543.3349609375,997304.9163818359
102738,39,997543.3349609375,996828.0792236328
102741,39,997066.4978027344,996828.0792236328
102742,39,997066.4978027344,998020.1721191406
102747,5,997304.9163818359,997304.9163818359
102752,5,997543.3349609375,954866.4093017578
102756,55,997304.9163818359,996828.0792236328
102763,49,997066.4978027344,997304.9163818359
102764,49,997543.3349609375,998020.1721191406
102770,6,997543.3349609375,997066.4978027344
102776,23,997304.9163818359,997543.3349609375
102777,23,997304.9163818359,997781.7535400391
102781,25,997066.4978027344,997066.4978027344
102782,25,996828.0792236328,996828.0792236328
102786,88,996112.8234863281,998735.4278564453
102790,88,997781.7535400391,503301.62048339844
102793,88,997543.3349609375,997066.4978027344
102794,37,997543.3349609375,997304.9163818359
102797,95,997066.4978027344,997543.3349609375
102805,37,997543.3349609375,998973.8464355469
102811,37,997304.9163818359,996828.0792236328
102814,37,997066.4978027344,998497.0092773438
102818,27,997304.9163818359,997304.9163818359
102821,53,997304.9163818359,997066.4978027344
102825,96,997304.9163818359,998020.1721191406
102826,86,997543.3349609375,998020.1721191406
102845,45,997543.3349609375,997781.7535400391
102846,45,996112.8234863281,996112.8234863281
102847,45,997543.3349609375,996589.6606445312
102851,6,996351.2420654297,997543.3349609375
102852,2,998258.5906982422,996589.6606445312
102853,2,996112.8234863281,997304.9163818359
102857,2,998258.5906982422,997304.9163818359
102858,2,997304.9163818359,997066.4978027344
102863,4,997066.4978027344,998020.1721191406
102864,4,996589.6606445312,999212.2650146484
102866,4,997066.4978027344,999689.1021728516
102867,4,997543.3349609375,995159.1491699219
102877,80,997781.7535400391,997304.9163818359
102881,2,997781.7535400391,918388.3666992188
102887,2,996828.0792236328,997543.3349609375
102895,98,999450.68359375,997304.9163818359
102900,20,997543.3349609375,998497.0092773438
102903,20,997543.3349609375,996351.2420654297
102911,87,997066.4978027344,997543.3349609375
102921,87,997781.7535400391,995159.1491699219
102927,25,997304.9163818359,997543.3349609375
102943,37,997304.9163818359,996351.2420654297
102944,37,997781.7535400391,999212.2650146484
102954,12,997543.3349609375,999450.68359375
102959,7,999450.68359375,997543.3349609375
102961,7,998020.1721191406,996112.8234863281
102972,83,998020.1721191406,998497.0092773438
102973,83,996828.0792236328,994682.3120117188
102991,10,997066.4978027344,998497.0092773438
102995,4,997066.4978027344,996589.6606445312
102998,57,997543.3349609375,997304.9163818359
102999,57,997781.7535400391,997066.4978027344
103008,74,997304.9163818359,995397.5677490234
103014,45,996828.0792236328,997781.7535400391
103015,45,997543.3349609375,997066.4978027344
103016,45,997543.3349609375,997543.3349609375
103022,53,998258.5906982422,997543.3349609375
103023,53,997304.9163818359,996828.0792236328
103024,53,998020.1721191406,996589.6606445312
103027,95,997304.9163818359,997066.4978027344
103028,10,997066.4978027344,996828.0792236328
103031,10,997066.4978027344,997066.4978027344
103036,10,996828.0792236328,997781.7535400391
103037,10,996351.2420654297,997304.9163818359
103046,49,997066.4978027344,996828.0792236328
103052,77,997304.9163818359,997543.3349609375
103054,77,996112.8234863281,997543.3349609375
103055,77,997543.3349609375,997543.3349609375
103056,77,999689.1021728516,996828.0792236328
103057,38,995397.5677490234,999689.1021728516
103058,38,996828.0792236328,997304.9163818359
103059,38,997781.7535400391,995397.5677490234
103069,85,995397.5677490234,997543.3349609375
